isolated prestige,isolated citations,relational prestige,relational citations,review score
"[True, True, True, True, True, True, True]","[43, 245, 72, 1080, 104, 2600, 11812]","[True, True, True, True, True, True, True, True, True, True, True, True]","[131, 35, 11812, 4764, 2904, 113, 77, 658, 3987, 393, 230, 15964]",0.39999999999999997
"[True, True, True, True, True, True, True, True, False, True, True, True]","[354, 104, 1, 145, 1267, 963, 2667, 70, 942, 789, 4422, 24407]","[True, True, True, True, True, True, True, False, True, True, True, False, False, True, False, True, False, False, True, True, True, False, True, False, False, True, True, True, True, False, True, False, True, True, True, True, True, False, True, True, True, True, True, True, False, False, True, True, True, True, False, False, True, False, True, True, True, False, False, True, True, True, False, True, True, True, True, True, True, True, True, False, True, False, True, True, True]","[1117, 3235, 290, 166, 16817, 145, 6441, 0, 8546, 60, 4, 867, 225, 251, 4112, 58, 99, 227, 22573, 44, 20, 567, 3867, 0, 0, 350, 405, 6, 53579, 6404, 0, 6426, 774, 679, 1250, 22, 251, 376, 1, 169, 0, 2, 577, 57, 5958, 184, 11196, 1321, 9754, 3732, 0, 0, 22446, 741, 1889, 16817, 1712, 0, 963, 8, 14728, 212, 105, 1318, 671, 46, 212, 2, 1267, 31, 8804, 106, 16817, 114, 8, 24, 223]",0.7333333333333334
"[False, True, True, True, True, True]","[66, 3, 491, 5685, 25158, 2722]","[True, True, False, True, False, True]","[73, 2, 0, 2722, 403, 1]",0.7333333333333333
"[True, True, True, True, True, True, True, True]","[119, 157, 24, 2273, 172, 13296, 19558, 2008]",[],[],0.6666666666666666
"[False, True, False, True]","[0, 1250, 5958, 4422]","[True, True, True, True, True, True, True, True, True, False, False, False, True, True, False, False, True, True, True, True, True, True, True, True, True, True, False, False, True, False, True, True, True, False, True, True, False, True, False, True, True, False, False, True, True, False, False, True, True, True, False, True, True, True, True, True, False, False, True, True]","[1117, 3235, 166, 16817, 145, 6441, 8546, 60, 24407, 867, 225, 4112, 58, 354, 99, 227, 22573, 44, 20, 789, 2667, 145, 350, 1, 6, 53579, 6404, 6426, 22, 376, 963, 104, 57, 184, 11196, 1321, 0, 9754, 0, 3732, 22446, 741, 942, 1889, 16817, 0, 963, 8, 14728, 70, 105, 671, 2, 31, 1267, 8804, 106, 114, 8, 24]",0.7
"[True, True]","[1, 281]",[],[],0.4
"[False, True, True, True, False, True, False, True, True]","[567, 104, 1117, 577, 0, 405, 0, 1318, 24407]","[True, True, True, True, True, True, True, True, True, False, False, True, False, True, True, False, False, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, False, True, True, True, False, True, True, True, True, False, True, True, True, True, False, False, True, False, False, True, True, True, False, True, True, True, True, False, True, True, True, True, True, True, True, False, True, False, True, True, False, True]","[290, 3235, 166, 16817, 145, 6441, 8546, 60, 4, 867, 225, 251, 4112, 58, 354, 99, 227, 22573, 44, 20, 789, 3867, 2667, 145, 350, 1, 6, 53579, 0, 6426, 774, 679, 22, 251, 376, 1, 169, 0, 170, 963, 4422, 57, 1318, 184, 11196, 1321, 9754, 3732, 0, 0, 22446, 741, 942, 1712, 1889, 16817, 963, 8, 14728, 212, 70, 105, 671, 46, 212, 2, 31, 1267, 8804, 106, 16817, 114, 8, 24, 0, 223]",0.6
"[True, True, True]","[22, 478, 6205]",[],[],0.2
"[False, True, True, True, True, True]","[0, 194, 55, 709, 14304, 1532]",[],[],0.2
"[True, False, False]","[468, 1, 2055]","[True, False, False]","[55, 0, 25]",0.8
"[True, True, True, True, False, True, True, True, True]","[57, 290, 251, 20, 184, 31, 60, 789, 24407]","[True, True, True, True, True, True, False, True, True, False, False, False, True, True, False, False, True, True, False, True, True, True, False, True, True, True, True, True, False, True, False, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, False, False, True, False, True, True, False, True, False, True, True, True, True, False, True, True, True, True, True, True, True, False, True, False, True, True, True]","[1117, 3235, 166, 16817, 145, 6441, 0, 8546, 4, 867, 225, 4112, 58, 354, 99, 227, 22573, 44, 567, 3867, 2667, 145, 0, 350, 405, 1, 6, 53579, 6404, 0, 6426, 774, 679, 22, 251, 376, 1, 169, 0, 963, 4422, 104, 577, 11196, 1321, 9754, 3732, 0, 0, 22446, 741, 1712, 16817, 942, 1889, 963, 8, 14728, 212, 70, 105, 1318, 671, 46, 212, 2, 1267, 8804, 106, 16817, 114, 8, 24, 223]",0.8
"[True, True, True, True, False]","[136, 6843, 437, 3026, 1456]",[],[],0.4
"[False, False]","[325, 4102]",[],[],0.2
"[True, True, True, False, False, True]","[257, 48, 852, 0, 0, 969]",[],[],0.9
"[True, True, False]","[1, 42, 5853]",[],[],0.0
"[True, True, True, True]","[306, 2, 1378, 2298]",[],[],0.6
"[True, True, True, True, False, False, False, False, False, True, False, True, False, True, True, True, False, True, True, True]","[11196, 354, 1117, 44, 105, 227, 106, 376, 99, 350, 114, 166, 0, 789, 6441, 22446, 6426, 8, 24407, 4422]","[True, True, True, True, False, True, True, True, False, False, True, False, True, True, True, False, True, True, True, False, False, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, True, True, False, True, False, False, True, True, True, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[290, 3235, 16817, 145, 0, 8546, 60, 4, 867, 225, 251, 4112, 58, 22573, 20, 567, 3867, 2667, 145, 0, 0, 405, 1, 6, 53579, 6404, 0, 774, 679, 1250, 22, 251, 1, 169, 0, 963, 104, 2, 577, 57, 5958, 184, 1321, 9754, 0, 3732, 741, 942, 1712, 16817, 1889, 0, 963, 14728, 212, 70, 1318, 671, 46, 212, 2, 1267, 31, 1267, 8804, 16817, 8, 24, 223]",0.8
"[False, False, False, False, False, False, False, False, False]","[5, 0, 270, 10131, 12406, 4447, 0, 1147, 4568]",[],[],0.2
"[False, False]","[0, 105]",[],[],0.0
"[True, True]","[24, 3321]",[],[],0.5
"[False, True, False]","[0, 352, 122]","[True, False, True, True, False, True, False]","[250, 1153, 3, 599, 0, 1002, 0]",0.6
"[True, True, True, True, False, True, True, True, True, True]","[20, 8, 31, 145, 184, 70, 16817, 24407, 4422, 789]","[True, True, True, True, True, True, False, True, True, True, False, False, True, False, True, True, False, False, True, True, False, True, True, False, False, True, True, True, True, True, False, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, False, True, True, True, True, False, False, True, False, False, True, True, True, False, False, True, True, True, False, True, True, True, True, True, True, True, False, True, False, True, True]","[1117, 290, 3235, 166, 145, 6441, 0, 8546, 60, 4, 867, 225, 251, 4112, 58, 354, 99, 227, 22573, 44, 567, 3867, 2667, 0, 0, 350, 405, 1, 6, 53579, 6404, 0, 6426, 774, 679, 1250, 22, 251, 376, 1, 169, 0, 963, 104, 577, 57, 5958, 1321, 11196, 9754, 3732, 0, 0, 22446, 741, 942, 16817, 1889, 1712, 0, 963, 8, 14728, 212, 105, 1318, 671, 46, 212, 2, 1267, 8804, 106, 16817, 114, 24, 223]",0.8
"[False, False, True, False]","[70, 46, 1798, 1549]",[],[],0.0
"[True, False, False, False, False, False]","[4, 86, 5956, 3143, 39358, 24]","[False, False, False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, True, True, False, True, False]","[26, 2, 3, 0, 286, 69, 92, 2, 982, 9037, 86, 7999, 91, 92, 1749, 286, 213, 14, 54, 11684, 5047, 1665, 15897]",0.7
"[False, True, True, True, False, False, True, True]","[0, 252, 300, 5, 2129, 955, 1673, 57]",[],[],0.2
"[False, False]","[3, 2870]",[False],[0],0.9
"[False, False, False, True]","[170, 0, 567, 1318]","[True, True, True, True, True, True, False, False]","[24407, 1117, 405, 104, 1318, 577, 0, 0]",0.8
"[True, True, True, True]","[2, 97, 42, 27079]",[],[],0.4
"[True, False, True, True, False, True, True]","[54, 286, 9037, 1665, 5956, 11684, 982]","[True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[4, 2, 3, 286, 92, 2, 86, 213, 39358, 24, 26, 0, 69, 3143, 7999, 91, 92, 1749, 14, 5047, 86, 15897]",0.7
"[False, True, False, True, True, True, False, False]","[465, 610, 56, 3, 572, 247, 1574, 0]",[],[],0.4
"[False, False, False]","[4636, 37, 125]","[False, False, True, False]","[4, 3, 1849, 91]",0.6
"[True, True, False, True, False, False, True, True, True, True, True, True, True, True, True, True, True]","[24, 145, 963, 70, 867, 0, 3235, 1321, 2, 8546, 671, 6, 3732, 24407, 22573, 1889, 4422]","[True, True, True, True, True, False, True, True, True, True, False, False, True, False, True, True, False, False, True, True, False, True, True, True, True, False, False, True, True, True, True, False, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, False, True, True, False, True, False, False, False, True, True, True, True, True, False, True, True, True, True, True, True, True, False, True, False, True, True, True]","[1117, 290, 166, 16817, 6441, 0, 60, 4, 169, 16, 225, 1911, 251, 4112, 58, 354, 99, 227, 44, 20, 567, 789, 3867, 2667, 145, 0, 0, 350, 405, 1, 53579, 6404, 0, 6426, 774, 679, 1250, 22, 251, 376, 1, 169, 0, 0, 963, 104, 577, 57, 5958, 184, 11196, 9754, 0, 22446, 741, 0, 942, 16817, 1712, 8, 14728, 212, 105, 1318, 46, 212, 31, 1267, 20, 8804, 106, 16817, 114, 8, 80, 223]",0.8
"[True, True, True, True, False, True, True, True, True, True, True, True, True]","[0, 212, 251, 679, 963, 169, 20, 223, 0, 60, 24407, 3867, 789]","[True, True, True, True, True, True, True, False, True, True, False, False, False, True, True, False, False, True, True, False, True, True, False, True, True, True, True, True, False, True, True, True, False, True, True, True, True, True, True, False, True, True, True, True, False, False, True, False, True, True, True, False, True, True, True, False, True, True, True, True, True, True, True, True, False, True, False, True, True]","[1117, 290, 3235, 166, 16817, 145, 6441, 0, 8546, 4, 867, 225, 4112, 58, 354, 99, 227, 22573, 44, 567, 2667, 145, 0, 350, 405, 1, 6, 53579, 6426, 774, 22, 251, 376, 1, 963, 4422, 104, 577, 57, 184, 1321, 11196, 9754, 3732, 0, 0, 22446, 741, 1889, 16817, 1712, 942, 8, 14728, 70, 105, 1318, 671, 46, 212, 2, 31, 1267, 8804, 106, 16817, 114, 8, 24]",0.7
"[False, False, False, False, False, True]","[4, 125, 91, 3, 4636, 1849]",[False],[37],0.6000000000000001
"[True, True, True, True, True, False, True]","[135, 235, 68462, 1961, 23, 27, 3692]",[],[],0.0
"[True, True]","[114, 866]",[],[],0.9
"[False, False, False, False, False]","[9, 8, 450, 6596, 5379]",[],[],0.6000000000000001
"[False, False, True, True, True, False]","[0, 656, 502, 925, 138, 16094]",[],[],0.6000000000000001
"[False, True]","[0, 2708]",[],[],0.4
"[False, True, True, True]","[0, 547, 48334, 8783]","[True, False, True, True, True, False, False, True, True, True, False, False, False, True, False]","[96, 2014, 325, 34, 815, 0, 20176, 244, 19, 133, 178, 136, 32, 213, 0]",0.7
"[False, False, False]","[2, 20, 4568]",[],[],0.6000000000000001
"[False, True, True, True]","[14, 115, 10000, 292]","[True, True, True, True, True, True, True]","[616, 11, 137, 27, 8622, 1588, 9]",0.5
"[False, False, False, False, False, False, False, True]","[0, 126, 2, 0, 3340, 2929, 12286, 14]","[True, True, False, False, True, False, False, False, True, True, False, False, False, False, False, False]","[19, 6, 2, 6137, 16, 0, 17, 2912, 0, 698, 73, 336, 9426, 256, 0, 1359]",0.4
"[False, True, True, False, True, True]","[0, 148, 4746, 0, 0, 1945]","[True, True, False]","[15432, 41, 266]",0.5
"[False, False, False]","[7999, 286, 5956]","[True, False, False, False, False, False, False, False, False, True, False, True, False, False, False, False, False, False, False, True, True, False, True, False, False, False]","[4, 24, 26, 2, 3, 0, 69, 92, 2, 982, 3143, 9037, 86, 91, 92, 1749, 286, 213, 14, 54, 11684, 5047, 1665, 39358, 86, 15897]",0.4
"[True, False, True, False, False]","[0, 9, 2258, 16909, 4300]","[True, True, True, True]","[118, 967, 2, 796]",0.4
"[False, True, False, False, False]","[0, 55, 25, 1, 2055]",[True],[468],0.8
"[True, True, False, True, True]","[25, 52, 17859, 0, 4087]",[],[],0.7
"[True, True, False, True, True, True, True, True, True, True]","[20, 31, 184, 70, 58, 14728, 16817, 24407, 4422, 789]","[True, True, True, True, True, True, True, False, True, True, True, False, False, True, False, True, False, False, True, True, False, True, True, True, False, False, True, True, True, True, True, False, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, False, True, True, True, True, False, False, True, False, False, True, True, False, False, True, True, False, True, True, True, True, True, True, True, False, True, False, True, True, True]","[1117, 290, 3235, 166, 16817, 145, 6441, 0, 8546, 60, 4, 867, 225, 251, 4112, 354, 99, 227, 22573, 44, 567, 3867, 2667, 145, 0, 0, 350, 405, 1, 6, 53579, 6404, 0, 6426, 774, 679, 1250, 22, 251, 376, 1, 169, 0, 963, 104, 577, 57, 5958, 1321, 11196, 9754, 3732, 0, 0, 22446, 741, 942, 1889, 1712, 0, 963, 8, 212, 105, 1318, 671, 46, 212, 2, 1267, 8804, 106, 16817, 114, 8, 24, 223]",0.7
"[True, True, True, True, True, True, True]","[18, 4, 6, 974, 4, 3665, 745]",[],[],0.9
"[True, True, True, True]","[131, 104, 11812, 2600]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[43, 35, 11812, 4764, 2904, 113, 77, 658, 3987, 393, 245, 72, 1080, 230, 15964]",0.6
"[True, True, True, False]","[355, 198, 158, 0]","[False, True, False, False, True]","[0, 110, 5488, 2285, 2247]",0.4
"[True, False, False, True, False]","[352, 1153, 0, 599, 122]","[True, True, False, False, True]","[250, 3, 0, 0, 1002]",0.5
"[False, True, True, False, True, True]","[0, 148, 4746, 0, 0, 1945]","[True, True, False]","[15432, 41, 266]",0.5
"[True, False, False]","[468, 1, 2055]","[True, False, False]","[55, 0, 25]",0.8
"[True, True, True, True, False, True, True, True, True]","[57, 290, 251, 20, 184, 31, 60, 789, 24407]","[True, True, True, True, True, True, False, True, True, False, False, False, True, True, False, False, True, True, False, True, True, True, False, True, True, True, True, True, False, True, False, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, False, False, True, False, True, True, False, True, False, True, True, True, True, False, True, True, True, True, True, True, True, False, True, False, True, True, True]","[1117, 3235, 166, 16817, 145, 6441, 0, 8546, 4, 867, 225, 4112, 58, 354, 99, 227, 22573, 44, 567, 3867, 2667, 145, 0, 350, 405, 1, 6, 53579, 6404, 0, 6426, 774, 679, 22, 251, 376, 1, 169, 0, 963, 4422, 104, 577, 11196, 1321, 9754, 3732, 0, 0, 22446, 741, 1712, 16817, 942, 1889, 963, 8, 14728, 212, 70, 105, 1318, 671, 46, 212, 2, 1267, 8804, 106, 16817, 114, 8, 24, 223]",0.8
"[True, True, True, True, False]","[136, 6843, 437, 3026, 1456]",[],[],0.4
"[False, False]","[325, 4102]",[],[],0.2
"[True, True, True, False, False, True]","[257, 48, 852, 0, 0, 969]",[],[],0.9
"[False, True, True, True, False, True, False, True, True]","[567, 104, 1117, 577, 0, 405, 0, 1318, 24407]","[True, True, True, True, True, True, True, True, True, False, False, True, False, True, True, False, False, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, False, True, True, True, False, True, True, True, True, False, True, True, True, True, False, False, True, False, False, True, True, True, False, True, True, True, True, False, True, True, True, True, True, True, True, False, True, False, True, True, False, True]","[290, 3235, 166, 16817, 145, 6441, 8546, 60, 4, 867, 225, 251, 4112, 58, 354, 99, 227, 22573, 44, 20, 789, 3867, 2667, 145, 350, 1, 6, 53579, 0, 6426, 774, 679, 22, 251, 376, 1, 169, 0, 170, 963, 4422, 57, 1318, 184, 11196, 1321, 9754, 3732, 0, 0, 22446, 741, 942, 1712, 1889, 16817, 963, 8, 14728, 212, 70, 105, 671, 46, 212, 2, 31, 1267, 8804, 106, 16817, 114, 8, 24, 0, 223]",0.6
"[True, True, False]","[1, 42, 5853]",[],[],0.0
"[True, True, True, True]","[306, 2, 1378, 2298]",[],[],0.6
"[True, True, True]","[22, 478, 6205]",[],[],0.2
"[False, True, False, True]","[0, 1250, 5958, 4422]","[True, True, True, True, True, True, True, True, True, False, False, False, True, True, False, False, True, True, True, True, True, True, True, True, True, True, False, False, True, False, True, True, True, False, True, True, False, True, False, True, True, False, False, True, True, False, False, True, True, True, False, True, True, True, True, True, False, False, True, True]","[1117, 3235, 166, 16817, 145, 6441, 8546, 60, 24407, 867, 225, 4112, 58, 354, 99, 227, 22573, 44, 20, 789, 2667, 145, 350, 1, 6, 53579, 6404, 6426, 22, 376, 963, 104, 57, 184, 11196, 1321, 0, 9754, 0, 3732, 22446, 741, 942, 1889, 16817, 0, 963, 8, 14728, 70, 105, 671, 2, 31, 1267, 8804, 106, 114, 8, 24]",0.7
